product_id,product_name,category,subcategory,brand,unit_cost,selling_price,supplier_id,product_status,launch_date
14357,UrbanEdge Mobile Phones Recent,Electronics,Mobile Phones,RetailMart Basics,74.65,106.36,1862,Active,2019-09-02
14358,GreenLeaf Car Care Despite,Automotive,Car Care,Vantage,222.09,366.88,1879,Active,2023-11-26
14359,Northline Men's Wear Use,Apparel,Men's Wear,Logitech,338.98,429.16,796,Active,2016-07-31
14360,Vantage Computer Accessories Cost,Electronics,Computer Accessories,TrueValue,151.85,196.06,,Active,2024-01-14
14361,PrimeChoice Paper Products Ready,Office Supplies,Paper Products,Logitech,321.6,480.11,,Inactive,2016-01-29
14362,Northline Cycling Easy,Sports & Outdoors,Cycling,Logitech,167.87,305.72,446,Active,2025-04-19
14363,Northline Skincare Music,Health & Beauty,Skincare,UrbanEdge,52.23,97.76,1081,Active,2024-11-01
14364,GreenLeaf Computer Accessories Six,Electronics,Computer Accessories,Northline,176.23,272.84,203,Inactive,2019-08-04
14365,NovaTech Cat Fear,Pet Supplies,Cat,PrimeChoice,16.38,25.97,1553,Active,2018-09-06
14366,Homestead Cycling Use,Sports & Outdoors,Cycling,Everstyle,110.55,208.27,1597,Active,2025-08-18
14367,UrbanEdge Dog Though,Pet Supplies,Dog,Homestead,151.82,281.36,904,Active,2025-11-13
14368,Vantage Women's Wear Cell,Apparel,Women's Wear,Everstyle,172.31,312.26,246,Active,2015-03-19
14369,Homestead Haircare Apply,Health & Beauty,Haircare,GreenLeaf,165.98,207.7,1331,Inactive,2021-09-23
14370,Logitech Computer Accessories Safe,Electronics,Computer Accessories,Everstyle,229.28,394.39,1866,Inactive,2023-06-04
14371,RetailMart Basics Skincare Herself,Health & Beauty,Skincare,Everstyle,139.71,209.99,2043,Active,2015-11-13
14372,Northline Cycling Moment,Sports & Outdoors,Cycling,TrueValue,311.61,417.48,1860,Active,2025-08-21
14373,RetailMart Basics Paper Products Class,Office Supplies,Paper Products,GreenLeaf,257.69,396.21,660,Active,2022-07-31
14374,TrueValue Fitness Free,Sports & Outdoors,Fitness,Everstyle,385.1,639.77,1099,Active,2026-02-23
14375,NovaTech Car Care Whatever,Automotive,Car Care,TrueValue,103.14,175.82,969,Active,2017-10-12
14376,Vantage Decor We,Home & Garden,Decor,UrbanEdge,375.17,651.27,1670,Active,2025-06-23
14377,UrbanEdge Car Care Huge,Automotive,Car Care,PrimeChoice,190.74,277.49,232,Active,2020-10-12
14378,RetailMart Basics Dog Consumer,Pet Supplies,Dog,Everstyle,220.42,263.33,320,Active,2021-09-01
14379,Everstyle Cat Unit,Pet Supplies,Cat,RetailMart Basics,372.12,464.11,605,Active,2020-12-07
14380,RetailMart Basics Skincare Where,Health & Beauty,Skincare,NovaTech,158.3,283.81,578,Active,2019-11-20
14381,Vantage Cycling Might,Sports & Outdoors,Cycling,UrbanEdge,63.34,120.33,1993,Active,2015-03-15
14382,TrueValue Skincare Hope,Health & Beauty,Skincare,PrimeChoice,63.11,91.12,1148,Active,2015-12-11
14383,PrimeChoice Bakery Him,Grocery,Bakery,Northline,159.12,184.23,1549,Active,2021-07-24
14384,Homestead Haircare Fly,Health & Beauty,Haircare,GreenLeaf,199.33,355.9,1518,Active,2022-10-17
14385,Everstyle Action Figures Include,Toys & Games,Action Figures,NovaTech,238.73,394.31,1898,Active,2026-03-12
14386,UrbanEdge Decor Everything,Home & Garden,Decor,Logitech,337.79,530.49,1672,Active,2023-06-12
14387,Vantage Cycling Often,Sports & Outdoors,Cycling,GreenLeaf,321.19,588.11,1831,Active,2025-01-20
14388,Vantage Skincare Increase,Health & Beauty,Skincare,PrimeChoice,352.27,534.3,1774,Inactive,2015-11-08
14389,Everstyle Snacks Sure,Grocery,Snacks,NovaTech,301.77,402.26,1292,Active,2023-02-07
14390,Logitech Cat Month,Pet Supplies,Cat,UrbanEdge,330.57,557.42,,Active,2026-06-28
14391,GreenLeaf Puzzles Candidate,Toys & Games,Puzzles,RetailMart Basics,5.44,10.23,825,Active,2023-04-24
14392,PrimeChoice Computer Accessories Them,Electronics,Computer Accessories,Vantage,326.79,475.43,306,Active,2015-11-18
14393,Homestead Mobile Phones Personal,Electronics,Mobile Phones,RetailMart Basics,44.24,81.39,1773,Active,2025-05-22
14394,RetailMart Basics Tools Shake,Automotive,Tools,Everstyle,336.55,488.04,689,Active,2022-09-01
14395,Vantage Personal Care Life,Health & Beauty,Personal Care,NovaTech,339.19,621.39,,Active,2015-02-17
14396,NovaTech Dairy Force,Grocery,Dairy,Vantage,370.64,477.42,998,Active,2026-02-13
14397,PrimeChoice Paper Products Often,Office Supplies,Paper Products,Homestead,217.53,326.47,1937,Active,2020-10-18
14398,Everstyle Women's Wear Agreement,Apparel,Women's Wear,Homestead,296.42,537.77,514,Active,2018-01-30
14399,Everstyle Furniture Inside,Home & Garden,Furniture,Vantage,188.57,295.67,,Active,2023-01-04
14400,Logitech Writing Instruments Under,Office Supplies,Writing Instruments,Northline,314.96,588.95,1835,Active,2015-09-25
14401,PrimeChoice Decor Keep,Home & Garden,Decor,RetailMart Basics,314.89,502.24,,Active,2017-10-01
14402,UrbanEdge Paper Products Choice,Office Supplies,Paper Products,TrueValue,146.26,224.95,1337,Active,2019-06-20
14403,Logitech Paper Products Up,Office Supplies,Paper Products,Everstyle,335.79,445.66,2023,Active,2022-11-28
14404,RetailMart Basics Audio Employee,Electronics,Audio,TrueValue,300.01,383.83,1002,Active,2018-12-13
14405,GreenLeaf TVs Drug,Electronics,TVs,NovaTech,197.16,357.72,1886,Active,2016-01-28
14406,UrbanEdge Action Figures Might,Toys & Games,Action Figures,Everstyle,360.15,546.71,1670,Active,2023-12-29
14407,PrimeChoice Computer Accessories Beat,Electronics,Computer Accessories,Vantage,190.43,277.52,1665,Active,2025-08-07
14408,Northline Cat Enough,Pet Supplies,Cat,PrimeChoice,129.38,226.12,624,Active,2022-05-10
14409,PrimeChoice Kitchenware Situation,Home & Garden,Kitchenware,UrbanEdge,236.75,398.89,977,Active,2021-05-14
14410,Northline Kitchenware Seek,Home & Garden,Kitchenware,GreenLeaf,211.85,306.8,1587,Active,2022-04-15
14411,Logitech Cycling Western,Sports & Outdoors,Cycling,RetailMart Basics,74.73,124.29,688,Active,2021-08-24
14412,Vantage Car Care Federal,Automotive,Car Care,Vantage,107.34,178.82,851,Inactive,2023-10-28
14413,TrueValue Kids' Wear Man,Apparel,Kids' Wear,UrbanEdge,155.13,292.69,1518,Active,2025-05-07
14414,GreenLeaf Dairy Letter,Grocery,Dairy,GreenLeaf,318.1,390.05,333,Active,2018-12-19
14415,Everstyle Writing Instruments Movement,Office Supplies,Writing Instruments,TrueValue,29.25,42.87,970,Active,2015-05-09
14416,RetailMart Basics Footwear Under,Apparel,Footwear,Northline,158.49,300.77,,Active,
14417,GreenLeaf Furniture May,Home & Garden,Furniture,TrueValue,331.93,534.53,928,Active,2017-04-04
14418,Everstyle Skincare Action,Health & Beauty,Skincare,Homestead,220.24,272.32,853,Active,2016-06-01
14419,NovaTech Fish Myself,Pet Supplies,Fish,TrueValue,53.75,67.13,478,Inactive,2017-08-26
14420,Everstyle Tools Yes,Automotive,Tools,GreenLeaf,150.19,228.73,872,Active,2020-12-12
14421,TrueValue Beverages Safe,Grocery,Beverages,RetailMart Basics,171.84,258.09,1599,Active,2021-03-04
14422,GreenLeaf Board Games Marriage,Toys & Games,Board Games,TrueValue,249.84,470.84,727,Inactive,2024-05-09
14423,Homestead Writing Instruments Type,Office Supplies,Writing Instruments,NovaTech,290.65,442.2,790,Inactive,2019-09-23
14424,RetailMart Basics Personal Care Out,Health & Beauty,Personal Care,UrbanEdge,79.01,138.86,518,Active,2017-09-24
14425,Logitech Action Figures Process,Toys & Games,Action Figures,RetailMart Basics,239.06,295.04,1809,Active,2022-02-13
14426,Everstyle Fish Task,Pet Supplies,Fish,UrbanEdge,44.85,78.15,1278,Active,
14427,Northline Mobile Phones Method,Electronics,Mobile Phones,Homestead,133.05,235.88,1756,Active,2023-02-16
14428,Everstyle Dairy Wait,Grocery,Dairy,Northline,160.44,200.52,1320,Active,2024-10-11
14429,TrueValue Decor Better,Home & Garden,Decor,RetailMart Basics,135.81,244.5,1497,Active,2025-01-11
14430,TrueValue Cat Strong,Pet Supplies,Cat,Logitech,357.98,415.01,711,Active,2020-11-01
14431,RetailMart Basics Decor When,Home & Garden,Decor,Logitech,38.5,58.97,1895,Active,2022-04-15
14432,PrimeChoice Board Games Leader,Toys & Games,Board Games,TrueValue,83.06,119.48,821,Active,2018-01-16
14433,RetailMart Basics Mobile Phones Face,Electronics,Mobile Phones,GreenLeaf,76.2,116.11,2033,Active,2022-03-01
14434,UrbanEdge Cat Across,Pet Supplies,Cat,NovaTech,94.49,118.78,2015,Active,2017-06-25
14435,PrimeChoice Dog Risk,Pet Supplies,Dog,Logitech,173.06,216.47,644,Active,2025-07-04
14436,Everstyle Cat Marriage,Pet Supplies,Cat,Northline,299.74,483.2,1497,Active,2024-06-03
14437,Northline Bakery Wind,Grocery,Bakery,UrbanEdge,267.03,421.4,1940,Active,2025-07-22
14438,PrimeChoice Writing Instruments State,Office Supplies,Writing Instruments,UrbanEdge,355.16,640.18,1278,Active,2023-06-17
14439,UrbanEdge Car Care Edge,Automotive,Car Care,Homestead,363.85,500.58,355,Active,2024-10-02
14440,NovaTech Snacks Trial,Grocery,Snacks,Homestead,173.67,206.58,1400,Active,2020-02-20
14441,TrueValue Kids' Wear Represent,Apparel,Kids' Wear,Everstyle,74.35,131.03,2022,Active,
14442,GreenLeaf Haircare Agreement,Health & Beauty,Haircare,RetailMart Basics,338.43,536.24,1474,Active,2020-08-08
14443,RetailMart Basics Fitness Soon,Sports & Outdoors,Fitness,UrbanEdge,85.13,105.88,271,Active,2016-12-24
14444,TrueValue Tools Prevent,Automotive,Tools,Logitech,255.79,391.62,1111,Active,2020-09-10
14445,TrueValue Bakery Card,Grocery,Bakery,Northline,291.0,338.82,1627,Active,2025-06-04
14446,NovaTech Audio Contain,Electronics,Audio,Homestead,361.96,420.27,202,Active,2016-01-11
14447,Logitech Kitchenware Activity,Home & Garden,Kitchenware,Logitech,348.61,423.38,1922,Active,2023-03-18
14448,UrbanEdge Snacks Political,Grocery,Snacks,PrimeChoice,51.29,72.82,1236,Active,2017-11-17
14449,NovaTech Footwear South,Apparel,Footwear,RetailMart Basics,310.15,474.75,713,Active,2023-12-13
14450,Homestead Tools Easy,Automotive,Tools,NovaTech,332.86,567.3,356,Active,2022-10-06
14451,Everstyle Audio Eight,Electronics,Audio,RetailMart Basics,147.67,252.4,1540,Active,2024-07-03
14452,Everstyle Personal Care Work,Health & Beauty,Personal Care,Vantage,146.25,195.42,1334,Active,2021-08-25
14453,Homestead Tools Require,Automotive,Tools,NovaTech,137.85,190.06,881,Active,2015-12-26
14454,RetailMart Basics Action Figures Accept,Toys & Games,Action Figures,GreenLeaf,168.06,249.66,1478,Active,2017-09-26
14455,Northline Camping Fight,Sports & Outdoors,Camping,PrimeChoice,335.31,435.59,1395,Active,2015-02-23
14456,Everstyle Snacks Budget,Grocery,Snacks,UrbanEdge,371.82,437.36,714,Active,2026-07-27
14457,NovaTech Cat Know,Pet Supplies,Cat,Homestead,329.88,617.53,571,Active,2018-02-27
14458,GreenLeaf Dairy Why,Grocery,Dairy,PrimeChoice,60.0,75.32,1724,Active,2018-06-28
14459,Everstyle Haircare Finally,Health & Beauty,Haircare,PrimeChoice,139.51,189.66,1349,Active,2025-02-08
14460,Logitech Dog Culture,Pet Supplies,Dog,Logitech,364.99,425.06,1917,Active,2021-08-12
14461,Vantage Decor Cell,Home & Garden,Decor,Logitech,287.54,439.79,737,Active,2020-02-01
14462,Vantage Car Care Close,Automotive,Car Care,Homestead,150.08,202.92,1449,Active,2018-09-09
14463,Logitech Puzzles Commercial,Toys & Games,Puzzles,Northline,200.62,324.99,1542,Active,2026-01-13
14464,PrimeChoice Haircare View,Health & Beauty,Haircare,NovaTech,30.18,40.45,417,Active,2021-01-04
14465,RetailMart Basics Writing Instruments Cup,Office Supplies,Writing Instruments,Vantage,336.79,603.67,1680,Active,2015-11-04
14466,GreenLeaf Dog Bit,Pet Supplies,Dog,NovaTech,87.96,156.26,840,Active,2015-01-20
14467,Vantage Fish Dog,Pet Supplies,Fish,Homestead,252.31,423.02,2155,Active,2026-06-26
14468,Logitech Car Care Answer,Automotive,Car Care,TrueValue,136.7,174.29,1643,Active,2020-11-05
14469,RetailMart Basics Skincare Control,Health & Beauty,Skincare,TrueValue,339.14,460.01,1190,Active,2017-04-17
14470,Everstyle Decor Agreement,Home & Garden,Decor,Vantage,222.77,288.59,229,Active,2016-07-13
14471,TrueValue Furniture Behavior,Home & Garden,Furniture,Vantage,21.33,27.08,543,Active,2015-08-25
14472,NovaTech Women's Wear Yes,Apparel,Women's Wear,NovaTech,37.3,43.78,1147,Active,2017-09-16
14473,Logitech Puzzles Data,Toys & Games,Puzzles,Homestead,267.48,336.53,399,Active,2017-01-18
14474,TrueValue Paper Products Heavy,Office Supplies,Paper Products,Homestead,261.84,357.16,782,Active,2022-09-06
14475,UrbanEdge Bakery Be,Grocery,Bakery,PrimeChoice,80.13,118.02,1897,Active,2023-11-27
14476,Homestead Personal Care Cold,Health & Beauty,Personal Care,TrueValue,72.22,111.13,1713,Active,2017-07-15
14477,Vantage Tools Number,Automotive,Tools,Homestead,12.17,15.39,1343,Inactive,2016-09-04
14478,Homestead Beverages Action,Grocery,Beverages,Everstyle,377.45,436.34,1451,Active,2016-05-29
14479,RetailMart Basics Dog Last,Pet Supplies,Dog,Homestead,46.96,64.93,485,Active,2023-03-01
14480,TrueValue Dog Attorney,Pet Supplies,Dog,RetailMart Basics,24.57,33.89,334,Active,2021-04-06
14481,Logitech Cycling Example,Sports & Outdoors,Cycling,Northline,159.4,284.18,1692,Active,2021-06-22
14482,PrimeChoice Writing Instruments Wide,Office Supplies,Writing Instruments,Homestead,188.06,262.55,1803,Active,2015-12-15
14483,Logitech Furniture Rich,Home & Garden,Furniture,TrueValue,109.91,164.65,1917,Active,2023-10-16
14484,RetailMart Basics Decor That,Home & Garden,Decor,GreenLeaf,73.81,110.24,444,Inactive,2016-12-29
14485,NovaTech Footwear Third,Apparel,Footwear,UrbanEdge,348.83,661.81,,Active,2017-10-20
14486,PrimeChoice Action Figures Big,Toys & Games,Action Figures,UrbanEdge,278.04,336.61,207,Active,2023-09-06
14487,UrbanEdge Snacks Movement,Grocery,Snacks,Everstyle,128.42,164.81,809,Active,2019-03-05
14488,Homestead Skincare Cover,Health & Beauty,Skincare,Everstyle,259.01,302.78,327,Active,2021-07-19
14489,RetailMart Basics Bakery Customer,Grocery,Bakery,PrimeChoice,242.52,412.37,221,Active,2015-12-06
14490,Everstyle Car Care Often,Automotive,Car Care,Everstyle,28.58,49.66,217,Active,2024-05-29
14491,Northline Writing Instruments Summer,Office Supplies,Writing Instruments,Northline,382.6,713.56,1329,Active,2017-10-08
14492,Northline Camping Campaign,Sports & Outdoors,Camping,Everstyle,243.43,377.65,451,Active,2017-10-12
14493,TrueValue Puzzles Hold,Toys & Games,Puzzles,GreenLeaf,397.72,671.27,1472,Active,2023-07-16
14494,RetailMart Basics Car Care Billion,Automotive,Car Care,Logitech,104.83,126.09,542,Active,2023-09-16
14495,Vantage Paper Products Ball,Office Supplies,Paper Products,Vantage,236.63,371.22,562,Active,2017-10-24
14496,RetailMart Basics Snacks Pattern,Grocery,Snacks,NovaTech,83.47,139.65,869,Active,2026-07-14
14497,Homestead Decor Media,Home & Garden,Decor,RetailMart Basics,354.89,641.44,686,Active,2019-08-02
14498,NovaTech Paper Products Main,Office Supplies,Paper Products,Homestead,324.78,605.56,1652,Active,2018-04-10
14499,PrimeChoice Dairy Girl,Grocery,Dairy,NovaTech,174.34,325.94,840,Active,2019-12-28
14500,UrbanEdge Cycling Require,Sports & Outdoors,Cycling,UrbanEdge,97.83,164.86,270,Active,2017-12-21
14501,GreenLeaf Skincare Safe,Health & Beauty,Skincare,NovaTech,263.59,480.35,922,Active,2021-05-03
14502,Homestead Mobile Phones Hear,Electronics,Mobile Phones,Logitech,226.13,269.09,692,Active,2023-08-11
14503,Logitech Tools Cost,Automotive,Tools,RetailMart Basics,234.36,442.01,900,Active,2021-04-09
14504,GreenLeaf Paper Products Capital,Office Supplies,Paper Products,Northline,10.81,19.84,1855,Active,2025-05-24
14505,UrbanEdge Kitchenware If,Home & Garden,Kitchenware,Everstyle,354.85,494.14,2022,Active,2020-03-05
14506,UrbanEdge Camping Speak,Sports & Outdoors,Camping,RetailMart Basics,399.98,517.63,1635,Active,
14507,Northline Fish Significant,Pet Supplies,Fish,RetailMart Basics,52.86,91.08,2143,Active,2022-06-16
14508,Northline Haircare Lay,Health & Beauty,Haircare,UrbanEdge,305.49,447.56,353,Active,2019-08-13
14509,TrueValue Paper Products Cost,Office Supplies,Paper Products,Logitech,15.32,20.31,900,Active,2016-12-21
14510,TrueValue Men's Wear Compare,Apparel,Men's Wear,GreenLeaf,245.48,414.74,454,Active,2021-01-04
14511,NovaTech Writing Instruments Finally,Office Supplies,Writing Instruments,UrbanEdge,398.09,588.66,1596,Active,2021-09-13
14512,TrueValue Kids' Wear Audience,Apparel,Kids' Wear,Homestead,37.41,54.37,794,Active,2017-06-21
14513,Homestead Puzzles Often,Toys & Games,Puzzles,NovaTech,310.75,444.26,1978,Active,2023-05-10
14514,GreenLeaf Dairy Pass,Grocery,Dairy,Everstyle,89.09,148.84,1310,Active,2024-07-10
14515,GreenLeaf Car Care Interesting,Automotive,Car Care,GreenLeaf,54.77,81.03,784,Active,2016-08-14
14516,Logitech Fish Stage,Pet Supplies,Fish,UrbanEdge,75.65,101.73,2036,Active,2016-02-28
14517,Homestead Writing Instruments Person,Office Supplies,Writing Instruments,GreenLeaf,137.97,200.71,813,Active,2024-06-04
14518,NovaTech Action Figures Involve,Toys & Games,Action Figures,Logitech,19.91,22.96,2029,Active,2020-06-11
14519,GreenLeaf Audio Head,Electronics,Audio,NovaTech,298.47,561.03,1771,Active,2020-06-23
14520,GreenLeaf Decor Idea,Home & Garden,Decor,TrueValue,69.74,123.89,1583,Inactive,2024-03-24
14521,UrbanEdge Cat Eat,Pet Supplies,Cat,Everstyle,26.26,37.74,1251,Active,2025-12-19
14522,Logitech Haircare Product,Health & Beauty,Haircare,TrueValue,309.66,464.02,1688,Active,2019-11-25
14523,Vantage Haircare Different,Health & Beauty,Haircare,Northline,5.57,7.61,1266,Active,2026-05-04
14524,Homestead Action Figures Either,Toys & Games,Action Figures,Northline,56.61,95.41,2046,Active,2018-08-21
14525,PrimeChoice Personal Care Morning,Health & Beauty,Personal Care,Northline,390.16,513.06,747,Active,2016-11-14
14526,Everstyle Tools Pass,Automotive,Tools,NovaTech,299.61,349.93,780,Active,2023-11-28
14527,Vantage Cat He,Pet Supplies,Cat,TrueValue,75.91,131.91,228,Active,2024-12-21
14528,Homestead Cycling Vote,Sports & Outdoors,Cycling,Northline,366.7,560.54,634,Active,2018-11-25
14529,Homestead Beverages Point,Grocery,Beverages,RetailMart Basics,375.65,699.09,1935,Active,2017-09-13
14530,RetailMart Basics Dog Be,Pet Supplies,Dog,UrbanEdge,272.75,462.95,1356,Active,2020-07-05
14531,RetailMart Basics Writing Instruments Prove,Office Supplies,Writing Instruments,GreenLeaf,186.24,297.43,1086,Active,2025-01-29
14532,TrueValue Writing Instruments Staff,Office Supplies,Writing Instruments,NovaTech,125.33,165.3,2007,Active,2022-11-21
14533,Homestead Beverages Practice,Grocery,Beverages,NovaTech,364.06,628.08,2092,Active,2024-08-24
14534,TrueValue Paper Products Couple,Office Supplies,Paper Products,NovaTech,19.1,22.89,,Active,2023-08-15
14535,RetailMart Basics Kitchenware Laugh,Home & Garden,Kitchenware,PrimeChoice,36.32,57.8,1624,Active,2021-10-01
14536,TrueValue Skincare Worry,Health & Beauty,Skincare,TrueValue,136.68,242.28,1025,Active,2026-06-29
14537,TrueValue TVs Ok,Electronics,TVs,PrimeChoice,320.57,421.9,2090,Active,2023-12-15
14538,TrueValue Dairy Instead,Grocery,Dairy,Northline,267.9,314.35,971,Active,2023-10-30
14539,Homestead Personal Care She,Health & Beauty,Personal Care,Vantage,385.88,553.02,490,Inactive,2015-10-29
14540,Everstyle Dog Play,Pet Supplies,Dog,Everstyle,318.05,425.93,1311,Active,2025-03-12
14541,NovaTech Kids' Wear Sometimes,Apparel,Kids' Wear,Vantage,84.6,120.26,2135,Inactive,
14542,UrbanEdge Audio Maintain,Electronics,Audio,Logitech,97.83,144.74,1257,Active,2023-12-14
14543,Vantage Kids' Wear Central,Apparel,Kids' Wear,GreenLeaf,145.55,228.63,978,Inactive,2021-11-28
14544,Northline Dog Design,Pet Supplies,Dog,Everstyle,127.49,181.94,340,Active,2018-10-31
14545,Everstyle Camping House,Sports & Outdoors,Camping,TrueValue,235.94,378.84,1292,Active,2019-07-20
14546,Northline Decor Congress,Home & Garden,Decor,TrueValue,19.3,22.28,1115,Active,2017-05-20
14547,Northline Writing Instruments Fly,Office Supplies,Writing Instruments,GreenLeaf,115.85,142.93,1645,Active,2017-08-22
14548,Northline Kids' Wear Wish,Apparel,Kids' Wear,TrueValue,130.23,191.19,,Active,2020-09-15
14549,GreenLeaf Women's Wear Not,Apparel,Women's Wear,NovaTech,26.04,36.04,1422,Active,2026-07-29
14550,Everstyle Furniture Lose,Home & Garden,Furniture,Vantage,84.58,102.25,853,Active,2018-03-16
14551,Vantage Audio Bag,Electronics,Audio,RetailMart Basics,6.98,8.94,1306,Active,2018-02-21
14552,TrueValue Women's Wear Some,Apparel,Women's Wear,Logitech,46.7,76.69,1302,Active,2021-06-05
14553,Logitech Skincare Gun,Health & Beauty,Skincare,GreenLeaf,73.1,91.21,792,Active,2023-06-23
14554,GreenLeaf Personal Care Wide,Health & Beauty,Personal Care,Vantage,261.14,426.23,1485,Active,2017-11-11
14555,UrbanEdge Men's Wear Economic,Apparel,Men's Wear,RetailMart Basics,34.35,51.16,1581,Active,2015-12-10
14556,GreenLeaf Kids' Wear Girl,Apparel,Kids' Wear,PrimeChoice,31.99,37.3,733,Active,2019-05-30
14557,Northline Snacks Think,Grocery,Snacks,Homestead,286.47,415.14,1878,Active,2022-04-29
14558,RetailMart Basics Haircare Ever,Health & Beauty,Haircare,Northline,28.88,37.52,342,Inactive,2023-05-18
14559,Logitech Audio Receive,Electronics,Audio,PrimeChoice,183.18,270.56,1509,Active,2018-09-23
14560,UrbanEdge Decor Thus,Home & Garden,Decor,UrbanEdge,150.69,184.33,1728,Active,2022-05-21
14561,Logitech Beverages Your,Grocery,Beverages,Logitech,360.47,457.17,1840,Active,2025-06-03
14562,PrimeChoice Beverages Southern,Grocery,Beverages,Everstyle,257.95,432.94,2144,Active,2022-12-25
14563,Logitech Fitness Seven,Sports & Outdoors,Fitness,UrbanEdge,243.43,384.02,450,Active,2019-05-15
14564,NovaTech Furniture Thought,Home & Garden,Furniture,Logitech,39.25,69.56,927,Active,2021-07-07
14565,Logitech Footwear Billion,Apparel,Footwear,GreenLeaf,316.51,371.96,1980,Active,2023-06-29
14566,GreenLeaf Bakery Professor,Grocery,Bakery,Northline,299.23,471.24,2017,Active,2022-07-21
14567,Homestead Action Figures Crime,Toys & Games,Action Figures,UrbanEdge,320.97,518.19,519,Active,2021-03-13
14568,Everstyle Furniture Wear,Home & Garden,Furniture,UrbanEdge,30.12,37.11,837,Active,2015-08-28
14569,Everstyle Puzzles Word,Toys & Games,Puzzles,Vantage,373.83,667.83,2134,Inactive,2022-09-11
14570,Homestead Cycling Least,Sports & Outdoors,Cycling,Vantage,130.67,182.15,2167,Active,2018-09-15
14571,Logitech Bakery Significant,Grocery,Bakery,PrimeChoice,162.22,278.81,1245,Active,2016-09-13
14572,PrimeChoice Skincare Someone,Health & Beauty,Skincare,NovaTech,347.76,492.61,573,Active,2015-12-02
14573,TrueValue Snacks Serve,Grocery,Snacks,Northline,298.36,561.15,1871,Active,2017-04-07
14574,NovaTech Footwear Lawyer,Apparel,Footwear,Everstyle,63.32,95.25,1247,Active,2019-05-29
14575,Vantage Kitchenware Billion,Home & Garden,Kitchenware,UrbanEdge,227.31,420.73,980,Active,2017-06-18
14576,Northline Fitness Especially,Sports & Outdoors,Fitness,Everstyle,367.0,474.9,837,Active,2024-12-02
14577,UrbanEdge Paper Products When,Office Supplies,Paper Products,Homestead,19.55,28.56,1782,Active,2016-04-06
14578,Vantage Tools Year,Automotive,Tools,PrimeChoice,226.28,360.64,871,Active,2024-06-26
14579,TrueValue Writing Instruments Bank,Office Supplies,Writing Instruments,GreenLeaf,358.82,533.59,240,Active,2017-08-10
14580,RetailMart Basics Footwear Available,Apparel,Footwear,PrimeChoice,297.24,441.69,1281,Active,2023-07-25
14581,Vantage Furniture Data,Home & Garden,Furniture,Logitech,286.41,515.23,1342,Active,2015-09-05
14582,Logitech Car Care Walk,Automotive,Car Care,RetailMart Basics,300.4,565.72,1703,Active,2020-02-22
14583,Northline Computer Accessories Include,Electronics,Computer Accessories,Logitech,221.14,299.95,1321,Active,2015-07-05
14584,Everstyle Fitness Development,Sports & Outdoors,Fitness,RetailMart Basics,184.02,237.92,1680,Active,2023-10-28
14585,Everstyle Audio Say,Electronics,Audio,RetailMart Basics,312.74,485.44,789,Inactive,2023-09-17
14586,RetailMart Basics Writing Instruments Participant,Office Supplies,Writing Instruments,Homestead,346.38,584.99,1633,Active,2016-12-05
14587,Logitech Action Figures Respond,Toys & Games,Action Figures,Logitech,95.32,174.26,1149,Active,2021-07-02
14588,Homestead Kitchenware Walk,Home & Garden,Kitchenware,Northline,209.76,257.13,,Active,2025-07-07
14589,TrueValue Audio Someone,Electronics,Audio,RetailMart Basics,210.78,358.87,1781,Active,2021-02-15
14590,Everstyle Paper Products Wife,Office Supplies,Paper Products,RetailMart Basics,114.69,143.18,1750,Active,2020-06-03
14591,PrimeChoice Kitchenware Hand,Home & Garden,Kitchenware,NovaTech,25.21,37.16,750,Active,2025-04-21
14592,UrbanEdge Beverages Run,Grocery,Beverages,UrbanEdge,375.33,522.6,2112,Active,2017-09-18
14593,Logitech Beverages More,Grocery,Beverages,Everstyle,298.51,495.48,1116,Active,2018-01-19
14594,Logitech Beverages Through,Grocery,Beverages,GreenLeaf,18.73,26.61,2036,Active,2016-12-09
14595,Northline Camping Collection,Sports & Outdoors,Camping,Everstyle,144.08,180.96,1174,Active,2017-04-08
14596,Vantage Fitness On,Sports & Outdoors,Fitness,NovaTech,56.79,99.12,1158,Active,2025-12-18
14597,Vantage Women's Wear Smile,Apparel,Women's Wear,GreenLeaf,165.49,310.97,921,Inactive,2019-01-10
14598,Northline Tools Occur,Automotive,Tools,Everstyle,155.66,253.37,1906,Active,2022-01-28
14599,RetailMart Basics Paper Products Road,Office Supplies,Paper Products,Homestead,246.3,344.48,,Active,2018-08-14
14600,GreenLeaf Car Care Lead,Automotive,Car Care,Homestead,358.83,462.16,467,Active,2020-12-06
14601,Logitech Audio Market,Electronics,Audio,Logitech,246.44,419.76,1681,Active,2024-02-27
14602,TrueValue Car Care Behind,Automotive,Car Care,Homestead,285.01,540.42,226,Active,2026-08-01
14603,Vantage Writing Instruments Movement,Office Supplies,Writing Instruments,Everstyle,225.73,318.69,468,Active,2024-12-10
14604,GreenLeaf Car Care Break,Automotive,Car Care,PrimeChoice,295.83,485.82,632,Active,2024-05-22
14605,RetailMart Basics Computer Accessories Recently,Electronics,Computer Accessories,GreenLeaf,338.17,562.23,1004,Active,2015-08-30
14606,Homestead Haircare Citizen,Health & Beauty,Haircare,Vantage,98.78,125.6,1164,Active,2015-07-03
14607,Homestead Computer Accessories Air,Electronics,Computer Accessories,NovaTech,338.28,507.61,347,Active,2025-08-15
